PLAYER_NAME_LAST_FIRST,PARTNER,PASSES_MADE,TEAM_ABBREVIATION,PASSES_RECEIVED,TOTAL_PASSES
"Burke, Trey","Harris, Tobias",53.0,PHI,60.0,113.0
"Burke, Trey","Horford, Al",32.0,PHI,43.0,75.0
"Burke, Trey","Korkmaz, Furkan",25.0,PHI,27.0,52.0
"Burke, Trey","Milton, Shake",21.0,PHI,11.0,32.0
"Burke, Trey","Neto, Raul",24.0,PHI,30.0,54.0
"Burke, Trey","O'Quinn, Kyle",38.0,PHI,54.0,92.0
"Burke, Trey","Pelle, Norvel",13.0,PHI,18.0,31.0
"Burke, Trey","Richardson, Josh",102.0,PHI,55.0,157.0
"Burke, Trey","Scott, Mike",58.0,PHI,107.0,165.0
"Burke, Trey","Simmons, Ben",32.0,PHI,49.0,81.0
"Burke, Trey","Smith, Zhaire",2.0,PHI,0.0,2.0
"Burke, Trey","Thybulle, Matisse",14.0,PHI,21.0,35.0
"Lyles, Trey","Bey, Saddiq",80.0,DET,90.0,170.0
"Lyles, Trey","Cunningham, Cade",229.0,DET,158.0,387.0
"Lyles, Trey","Diallo, Hamidou",64.0,DET,69.0,133.0
"Lyles, Trey","Garza, Luka",9.0,DET,7.0,16.0
"Lyles, Trey","Grant, Jerami",28.0,DET,19.0,47.0
"Lyles, Trey","Hayes, Killian",170.0,DET,134.0,304.0
"Lyles, Trey","Jackson, Frank",95.0,DET,89.0,184.0
"Lyles, Trey","Jackson, Josh",71.0,DET,68.0,139.0
"Lyles, Trey","Joseph, Cory",287.0,DET,216.0,503.0
"Lyles, Trey","Lee, Saben",126.0,DET,110.0,236.0
"Lyles, Trey","Livers, Isaiah",0.0,DET,1.0,1.0
"Lyles, Trey","McGruder, Rodney",31.0,DET,30.0,61.0
"Lyles, Trey","Olynyk, Kelly",49.0,DET,69.0,118.0
"Lyles, Trey","Robinson, Justin",8.0,DET,3.0,11.0
"Lyles, Trey","Stanley, Cassius",3.0,DET,4.0,7.0
"Lyles, Trey","Stewart, Isaiah",9.0,DET,14.0,23.0
"Lyles, Trey","Barnes, Harrison",58.0,SAC,59.0,117.0
"Lyles, Trey","DiVincenzo, Donte",68.0,SAC,49.0,117.0
"Lyles, Trey","Fox, De'Aaron",109.0,SAC,75.0,184.0
"Lyles, Trey","Holiday, Justin",45.0,SAC,34.0,79.0
"Lyles, Trey","Holmes, Richaun",1.0,SAC,0.0,1.0
"Lyles, Trey","Jackson, Josh",4.0,SAC,6.0,10.0
"Lyles, Trey","Jones, Damian",27.0,SAC,29.0,56.0
"Lyles, Trey","Lamb, Jeremy",11.0,SAC,9.0,20.0
"Lyles, Trey","Len, Alex",4.0,SAC,1.0,5.0
"Lyles, Trey","Metu, Chimezie",10.0,SAC,5.0,15.0
"Lyles, Trey","Mitchell, Davion",170.0,SAC,129.0,299.0
"Lyles, Trey","Queta, Neemias",2.0,SAC,0.0,2.0
"Lyles, Trey","Sabonis, Domantas",48.0,SAC,44.0,92.0
"Thompson, Tristan","Brown Jr., Troy",6.0,CHI,10.0,16.0
"Thompson, Tristan","Caruso, Alex",25.0,CHI,35.0,60.0
"Thompson, Tristan","DeRozan, DeMar",74.0,CHI,31.0,105.0
"Thompson, Tristan","Dosunmu, Ayo",41.0,CHI,44.0,85.0
"Thompson, Tristan","Green, Javonte",6.0,CHI,8.0,14.0
"Thompson, Tristan","Jones Jr., Derrick",10.0,CHI,6.0,16.0
"Thompson, Tristan","LaVine, Zach",48.0,CHI,39.0,87.0
"Thompson, Tristan","Vucevic, Nikola",2.0,CHI,1.0,3.0
"Thompson, Tristan","White, Coby",65.0,CHI,42.0,107.0
"Thompson, Tristan","Williams, Patrick",6.0,CHI,9.0,15.0
"Thompson, Tristan","Brissett, Oshae",0.0,IND,2.0,2.0
"Thompson, Tristan","Duarte, Chris",3.0,IND,4.0,7.0
"Thompson, Tristan","Haliburton, Tyrese",43.0,IND,31.0,74.0
"Thompson, Tristan","Hield, Buddy",10.0,IND,12.0,22.0
"Thompson, Tristan","Stephenson, Lance",6.0,IND,7.0,13.0
"Thompson, Tristan","Sykes, Keifer",5.0,IND,4.0,9.0
"Thompson, Tristan","Taylor, Terry",1.0,IND,2.0,3.0
"Thompson, Tristan","Washington Jr., Duane",4.0,IND,4.0,8.0
"Thompson, Tristan","Bagley III, Marvin",7.0,SAC,6.0,13.0
"Thompson, Tristan","Barnes, Harrison",36.0,SAC,28.0,64.0
"Thompson, Tristan","Davis, Terence",8.0,SAC,13.0,21.0
"Thompson, Tristan","Fox, De'Aaron",95.0,SAC,67.0,162.0
"Thompson, Tristan","Haliburton, Tyrese",160.0,SAC,118.0,278.0
"Thompson, Tristan","Harkless, Maurice",7.0,SAC,5.0,12.0
"Thompson, Tristan","Hield, Buddy",74.0,SAC,71.0,145.0
"Thompson, Tristan","King, Louis",3.0,SAC,2.0,5.0
"Thompson, Tristan","Metu, Chimezie",11.0,SAC,15.0,26.0
"Thompson, Tristan","Mitchell, Davion",61.0,SAC,35.0,96.0
"Thompson, Tristan","Mudiay, Emmanuel",2.0,SAC,2.0,4.0
"Thompson, Tristan","Ramsey, Jahmi'us",3.0,SAC,4.0,7.0
"Thompson, Tristan","Robinson, Justin",3.0,SAC,3.0,6.0
"Brown Jr., Troy","Aminu, Al-Farouq",1.0,CHI,2.0,3.0
"Brown Jr., Troy","Arcidiacono, Ryan",8.0,CHI,4.0,12.0
"Brown Jr., Troy","Dotson, Devon",2.0,CHI,0.0,2.0
"Brown Jr., Troy","Felicio, Cristiano",1.0,CHI,2.0,3.0
"Brown Jr., Troy","Green, Javonte",1.0,CHI,1.0,2.0
"Brown Jr., Troy","LaVine, Zach",37.0,CHI,13.0,50.0
"Brown Jr., Troy","Markkanen, Lauri",13.0,CHI,11.0,24.0
"Brown Jr., Troy","Satoransky, Tomas",24.0,CHI,19.0,43.0
"Brown Jr., Troy","Temple, Garrett",1.0,CHI,1.0,2.0
"Brown Jr., Troy","Theis, Daniel",6.0,CHI,13.0,19.0
"Brown Jr., Troy","Valentine, Denzel",8.0,CHI,5.0,13.0
"Brown Jr., Troy","Vucevic, Nikola",19.0,CHI,27.0,46.0
"Brown Jr., Troy","White, Coby",39.0,CHI,11.0,50.0
"Brown Jr., Troy","Williams, Patrick",4.0,CHI,5.0,9.0
"Brown Jr., Troy","Young, Thaddeus",13.0,CHI,13.0,26.0
"Brown Jr., Troy","Avdija, Deni",31.0,WAS,29.0,60.0
"Brown Jr., Troy","Beal, Bradley",27.0,WAS,21.0,48.0
"Brown Jr., Troy","Bertans, Davis",22.0,WAS,18.0,40.0
"Brown Jr., Troy","Bonga, Isaac",15.0,WAS,7.0,22.0
"Brown Jr., Troy","Bryant, Thomas",7.0,WAS,7.0,14.0
"Brown Jr., Troy","Gill, Anthony",3.0,WAS,4.0,7.0
"Brown Jr., Troy","Hachimura, Rui",19.0,WAS,23.0,42.0
"Brown Jr., Troy","Len, Alex",20.0,WAS,19.0,39.0
"Brown Jr., Troy","Lopez, Robin",15.0,WAS,20.0,35.0
"Brown Jr., Troy","Mathews, Garrison",14.0,WAS,14.0,28.0
"Brown Jr., Troy","Neto, Raul",34.0,WAS,23.0,57.0
"Brown Jr., Troy","Robinson, Jerome",6.0,WAS,11.0,17.0
"Brown Jr., Troy","Smith, Ish",52.0,WAS,41.0,93.0
"Brown Jr., Troy","Wagner, Moritz",11.0,WAS,18.0,29.0
"Brown Jr., Troy","Westbrook, Russell",46.0,WAS,33.0,79.0
"Brown Jr., Troy","Winston, Cassius",4.0,WAS,7.0,11.0
"Brown Jr., Troy","Boeheim, Buddy",0.0,DET,1.0,1.0
"Brown Jr., Troy","Cunningham, Cade",25.0,DET,12.0,37.0
"Brown Jr., Troy","Duren, Jalen",22.0,DET,14.0,36.0
"Brown Jr., Troy","Evbuomwan, Tosan",15.0,DET,6.0,21.0
"Brown Jr., Troy","Flynn, Malachi",45.0,DET,46.0,91.0
"Brown Jr., Troy","Fontecchio, Simone",2.0,DET,4.0,6.0
"Brown Jr., Troy","Fournier, Evan",27.0,DET,21.0,48.0
"Brown Jr., Troy","Gibson, Taj",1.0,DET,3.0,4.0
"Brown Jr., Troy","Grimes, Quentin",2.0,DET,0.0,2.0
"Brown Jr., Troy","Ivey, Jaden",41.0,DET,33.0,74.0
"Brown Jr., Troy","Metu, Chimezie",19.0,DET,23.0,42.0
"Brown Jr., Troy","Milton, Shake",5.0,DET,4.0,9.0
"Brown Jr., Troy","Nowell, Jaylen",3.0,DET,4.0,7.0
"Brown Jr., Troy","Rhoden, Jared",9.0,DET,2.0,11.0
"Brown Jr., Troy","Sasser, Marcus",67.0,DET,47.0,114.0
"Brown Jr., Troy","Thompson, Ausar",0.0,DET,1.0,1.0
"Brown Jr., Troy","Wiseman, James",18.0,DET,28.0,46.0
"Brown Jr., Troy","Alexander-Walker, Nickeil",52.0,MIN,52.0,104.0
"Brown Jr., Troy","Anderson, Kyle",39.0,MIN,35.0,74.0
"Brown Jr., Troy","Conley, Mike",68.0,MIN,75.0,143.0
"Brown Jr., Troy","Edwards, Anthony",20.0,MIN,20.0,40.0
"Brown Jr., Troy","Garza, Luka",7.0,MIN,7.0,14.0
"Brown Jr., Troy","Gobert, Rudy",23.0,MIN,18.0,41.0
"Brown Jr., Troy","McDaniels, Jaden",3.0,MIN,5.0,8.0
"Brown Jr., Troy","McLaughlin, Jordan",24.0,MIN,20.0,44.0
"Brown Jr., Troy","Miller, Leonard",4.0,MIN,6.0,10.0
"Brown Jr., Troy","Milton, Shake",42.0,MIN,32.0,74.0
"Brown Jr., Troy","Minott, Josh",5.0,MIN,7.0,12.0
"Brown Jr., Troy","Moore Jr., Wendell",5.0,MIN,9.0,14.0
"Brown Jr., Troy","Nix, Daishen",4.0,MIN,2.0,6.0
"Brown Jr., Troy","Reid, Naz",33.0,MIN,27.0,60.0
"Brown Jr., Troy","Towns, Karl-Anthony",42.0,MIN,41.0,83.0
"Brown Jr., Troy","Alexander-Walker, Nickeil",52.0,MIN,52.0,104.0
"Brown Jr., Troy","Anderson, Kyle",39.0,MIN,35.0,74.0
"Brown Jr., Troy","Conley, Mike",68.0,MIN,75.0,143.0
"Brown Jr., Troy","Edwards, Anthony",20.0,MIN,20.0,40.0
"Brown Jr., Troy","Garza, Luka",7.0,MIN,7.0,14.0
"Brown Jr., Troy","Gobert, Rudy",23.0,MIN,18.0,41.0
"Brown Jr., Troy","McDaniels, Jaden",3.0,MIN,5.0,8.0
"Brown Jr., Troy","McLaughlin, Jordan",24.0,MIN,20.0,44.0
"Brown Jr., Troy","Miller, Leonard",4.0,MIN,6.0,10.0
"Brown Jr., Troy","Milton, Shake",42.0,MIN,32.0,74.0
"Brown Jr., Troy","Minott, Josh",5.0,MIN,7.0,12.0
"Brown Jr., Troy","Moore Jr., Wendell",5.0,MIN,9.0,14.0
"Brown Jr., Troy","Nix, Daishen",4.0,MIN,2.0,6.0
"Brown Jr., Troy","Reid, Naz",33.0,MIN,27.0,60.0
"Brown Jr., Troy","Towns, Karl-Anthony",42.0,MIN,41.0,83.0
"Daniels, Troy","Ariza, Trevor",3.0,HOU,4.0,7.0
"Daniels, Troy","Beverley, Patrick",6.0,HOU,10.0,16.0
"Daniels, Troy","Black, Tarik",0.0,HOU,4.0,4.0
"Daniels, Troy","Canaan, Isaiah",11.0,HOU,23.0,34.0
"Daniels, Troy","Capela, Clint",2.0,HOU,2.0,4.0
"Daniels, Troy","Dorsey, Joey",3.0,HOU,7.0,10.0
"Daniels, Troy","Garcia, Francisco",4.0,HOU,6.0,10.0
"Daniels, Troy","Harden, James",7.0,HOU,9.0,16.0
"Daniels, Troy","Howard, Dwight",3.0,HOU,1.0,4.0
"Daniels, Troy","Johnson, Nick",7.0,HOU,11.0,18.0
"Daniels, Troy","Jones, Terrence",1.0,HOU,0.0,1.0
"Daniels, Troy","Motiejunas, Donatas",8.0,HOU,10.0,18.0
"Daniels, Troy","Papanikolaou, Kostas",18.0,HOU,20.0,38.0
"Daniels, Troy","Terry, Jason",5.0,HOU,8.0,13.0
"Daniels, Troy","Adrien, Jeff",8.0,MIN,9.0,17.0
"Daniels, Troy","Bennett, Anthony",22.0,MIN,30.0,52.0
"Daniels, Troy","Budinger, Chase",5.0,MIN,6.0,11.0
"Daniels, Troy","Dieng, Gorgui",14.0,MIN,9.0,23.0
"Daniels, Troy","Hummel, Robbie",17.0,MIN,11.0,28.0
"Daniels, Troy","LaVine, Zach",23.0,MIN,43.0,66.0
"Daniels, Troy","Muhammad, Shabazz",2.0,MIN,3.0,5.0
"Daniels, Troy","Pekovic, Nikola",5.0,MIN,2.0,7.0
"Daniels, Troy","Raduljica, Miroslav",0.0,MIN,2.0,2.0
"Daniels, Troy","Robinson III, Glenn",4.0,MIN,2.0,6.0
"Daniels, Troy","Wiggins, Andrew",16.0,MIN,15.0,31.0
"Daniels, Troy","Williams, Mo",27.0,MIN,33.0,60.0
"Daniels, Troy","Young, Thaddeus",20.0,MIN,22.0,42.0
"Daniels, Troy","Bates-Diop, Keita",2.0,DEN,1.0,3.0
"Daniels, Troy","Bol, Bol",1.0,DEN,1.0,2.0
"Daniels, Troy","Cook, Tyler",1.0,DEN,0.0,1.0
"Daniels, Troy","Craig, Torrey",2.0,DEN,1.0,3.0
"Daniels, Troy","Dozier, PJ",21.0,DEN,18.0,39.0
"Daniels, Troy","Grant, Jerami",3.0,DEN,10.0,13.0
"Daniels, Troy","Jokic, Nikola",3.0,DEN,6.0,9.0
"Daniels, Troy","Millsap, Paul",1.0,DEN,4.0,5.0
"Daniels, Troy","Morris, Monte",13.0,DEN,9.0,22.0
"Daniels, Troy","Plumlee, Mason",8.0,DEN,11.0,19.0
"Daniels, Troy","Porter Jr., Michael",5.0,DEN,0.0,5.0
"Daniels, Troy","Vonleh, Noah",3.0,DEN,5.0,8.0
"Daniels, Troy","Bradley, Avery",3.0,LAL,3.0,6.0
"Daniels, Troy","Caldwell-Pope, Kentavious",14.0,LAL,21.0,35.0
"Daniels, Troy","Caruso, Alex",42.0,LAL,30.0,72.0
"Daniels, Troy","Cook, Quinn",40.0,LAL,42.0,82.0
"Daniels, Troy","Davis, Anthony",20.0,LAL,23.0,43.0
"Daniels, Troy","Dudley, Jared",8.0,LAL,18.0,26.0
"Daniels, Troy","Green, Danny",8.0,LAL,7.0,15.0
"Daniels, Troy","Horton-Tucker, Talen",1.0,LAL,1.0,2.0
"Daniels, Troy","Howard, Dwight",26.0,LAL,25.0,51.0
"Daniels, Troy","James, LeBron",50.0,LAL,84.0,134.0
"Daniels, Troy","Kuzma, Kyle",26.0,LAL,39.0,65.0
"Daniels, Troy","McGee, JaVale",5.0,LAL,4.0,9.0
"Daniels, Troy","Rondo, Rajon",47.0,LAL,58.0,105.0
"Williams, Troy","Anderson, Ryan",3.0,HOU,1.0,4.0
"Williams, Troy","Ariza, Trevor",3.0,HOU,7.0,10.0
"Williams, Troy","Beverley, Patrick",29.0,HOU,18.0,47.0
"Williams, Troy","Brown, Bobby",9.0,HOU,8.0,17.0
"Williams, Troy","Capela, Clint",8.0,HOU,2.0,10.0
"Williams, Troy","Dekker, Sam",0.0,HOU,1.0,1.0
"Williams, Troy","Gordon, Eric",6.0,HOU,5.0,11.0
"Williams, Troy","Harden, James",30.0,HOU,32.0,62.0
"Williams, Troy","Harrell, Montrezl",2.0,HOU,7.0,9.0
"Williams, Troy",Nene,4.0,HOU,3.0,7.0
"Williams, Troy","Onuaku, Chinanu",4.0,HOU,3.0,7.0
"Williams, Troy","Taylor, Isaiah",7.0,HOU,5.0,12.0
"Williams, Troy","Williams, Lou",12.0,HOU,14.0,26.0
"Williams, Troy","Allen, Tony",19.0,MEM,31.0,50.0
"Williams, Troy","Baldwin IV, Wade",33.0,MEM,26.0,59.0
"Williams, Troy","Carter, Vince",6.0,MEM,4.0,10.0
"Williams, Troy","Conley, Mike",23.0,MEM,23.0,46.0
"Williams, Troy","Daniels, Troy",18.0,MEM,11.0,29.0
"Williams, Troy","Davis, Deyonta",8.0,MEM,6.0,14.0
"Williams, Troy","Douglas, Toney",11.0,MEM,3.0,14.0
"Williams, Troy","Ennis III, James",1.0,MEM,0.0,1.0
"Williams, Troy","Gasol, Marc",52.0,MEM,68.0,120.0
"Williams, Troy","Green, JaMychal",34.0,MEM,59.0,93.0
"Williams, Troy","Harrison, Andrew",67.0,MEM,57.0,124.0
"Williams, Troy","Martin, Jarell",23.0,MEM,22.0,45.0
"Williams, Troy","Randolph, Zach",9.0,MEM,14.0,23.0
"Williams, Troy","Black, Tarik",4.0,HOU,5.0,9.0
"Williams, Troy","Brown, Bobby",4.0,HOU,6.0,10.0
"Williams, Troy","Jackson, Demetrius",2.0,HOU,1.0,3.0
"Williams, Troy","Weber, Briante",3.0,HOU,6.0,9.0
"Williams, Troy",Zhou Qi,2.0,HOU,1.0,3.0
"Williams, Troy","Beasley, Michael",21.0,NYK,17.0,38.0
"Williams, Troy","Burke, Trey",83.0,NYK,61.0,144.0
"Williams, Troy","Dotson, Damyean",7.0,NYK,6.0,13.0
"Williams, Troy","Freedom, Enes",10.0,NYK,9.0,19.0
"Williams, Troy","Hardaway Jr., Tim",25.0,NYK,10.0,35.0
"Williams, Troy","Hicks, Isaiah",8.0,NYK,10.0,18.0
"Williams, Troy","Jack, Jarrett",1.0,NYK,0.0,1.0
"Williams, Troy","Kornet, Luke",5.0,NYK,13.0,18.0
"Williams, Troy","Lee, Courtney",4.0,NYK,5.0,9.0
"Williams, Troy","Mudiay, Emmanuel",28.0,NYK,19.0,47.0
"Williams, Troy","Ntilikina, Frank",39.0,NYK,36.0,75.0
"Williams, Troy","O'Quinn, Kyle",14.0,NYK,36.0,50.0
"Williams, Troy","Thomas, Lance",6.0,NYK,2.0,8.0
"Lawson, Ty","Ariza, Trevor",256.0,HOU,278.0,534.0
"Lawson, Ty","Beverley, Patrick",49.0,HOU,57.0,106.0
"Lawson, Ty","Brewer, Corey",228.0,HOU,158.0,386.0
"Lawson, Ty","Capela, Clint",106.0,HOU,225.0,331.0
"Lawson, Ty","Dekker, Sam",0.0,HOU,1.0,1.0
"Lawson, Ty","Harden, James",322.0,HOU,340.0,662.0
"Lawson, Ty","Harrell, Montrezl",61.0,HOU,69.0,130.0
"Lawson, Ty","Hayes, Chuck",4.0,HOU,5.0,9.0
"Lawson, Ty","Howard, Dwight",195.0,HOU,285.0,480.0
"Lawson, Ty","Jones, Terrence",197.0,HOU,258.0,455.0
"Lawson, Ty","McDaniels, KJ",11.0,HOU,5.0,16.0
"Lawson, Ty","Motiejunas, Donatas",33.0,HOU,51.0,84.0
"Lawson, Ty","Smith, Josh",83.0,HOU,52.0,135.0
"Lawson, Ty","Terry, Jason",82.0,HOU,102.0,184.0
"Lawson, Ty","Thornton, Marcus",219.0,HOU,137.0,356.0
"Lawson, Ty","Allen, Lavoy",41.0,IND,67.0,108.0
"Lawson, Ty","Christmas, Rakeem",1.0,IND,0.0,1.0
"Lawson, Ty","Ellis, Monta",3.0,IND,3.0,6.0
"Lawson, Ty","George, Paul",25.0,IND,14.0,39.0
"Lawson, Ty","Hill, George",9.0,IND,14.0,23.0
"Lawson, Ty","Hill, Jordan",41.0,IND,58.0,99.0
"Lawson, Ty","Hill, Solomon",51.0,IND,111.0,162.0
"Lawson, Ty","Mahinmi, Ian",19.0,IND,28.0,47.0
"Lawson, Ty","Miles, CJ",59.0,IND,32.0,91.0
"Lawson, Ty","Robinson III, Glenn",9.0,IND,3.0,12.0
"Lawson, Ty","Stuckey, Rodney",114.0,IND,52.0,166.0
"Lawson, Ty","Turner, Myles",47.0,IND,68.0,115.0
"Lawson, Ty","Whittington, Shayne",2.0,IND,0.0,2.0
"Lawson, Ty","Young, Joe",9.0,IND,6.0,15.0
"Cook, Tyler","Dellavedova, Matthew",6.0,CLE,5.0,11.0
"Cook, Tyler","Exum, Dante",4.0,CLE,3.0,7.0
"Cook, Tyler","Garland, Darius",10.0,CLE,9.0,19.0
"Cook, Tyler","Knight, Brandon",7.0,CLE,3.0,10.0
"Cook, Tyler","McKinnie, Alfonzo",0.0,CLE,2.0,2.0
"Cook, Tyler","Mooney, Matt",1.0,CLE,0.0,1.0
"Cook, Tyler","Nance Jr., Larry",2.0,CLE,1.0,3.0
"Cook, Tyler","Osman, Cedi",4.0,CLE,1.0,5.0
"Cook, Tyler","Porter Jr., Kevin",1.0,CLE,1.0,2.0
"Cook, Tyler","Sexton, Collin",4.0,CLE,3.0,7.0
"Cook, Tyler","Wade, Dean",2.0,CLE,1.0,3.0
"Cook, Tyler","Bates-Diop, Keita",1.0,DEN,2.0,3.0
"Cook, Tyler","Bol, Bol",1.0,DEN,0.0,1.0
"Cook, Tyler","Daniels, Troy",0.0,DEN,1.0,1.0
"Cook, Tyler","Dozier, PJ",10.0,DEN,4.0,14.0
"Cook, Tyler","Morris, Monte",7.0,DEN,2.0,9.0
"Cook, Tyler","Bates-Diop, Keita",1.0,DEN,2.0,3.0
"Cook, Tyler","Bol, Bol",1.0,DEN,0.0,1.0
"Cook, Tyler","Daniels, Troy",0.0,DEN,1.0,1.0
"Cook, Tyler","Dozier, PJ",10.0,DEN,4.0,14.0
"Cook, Tyler","Morris, Monte",7.0,DEN,2.0,9.0
"Cook, Tyler","Bey, Saddiq",23.0,DET,21.0,44.0
"Cook, Tyler","Diallo, Hamidou",24.0,DET,16.0,40.0
"Cook, Tyler","Doumbouya, Sekou",3.0,DET,4.0,7.0
"Cook, Tyler","Ellington, Wayne",4.0,DET,4.0,8.0
"Cook, Tyler","Grant, Jerami",1.0,DET,2.0,3.0
"Cook, Tyler","Hayes, Killian",64.0,DET,51.0,115.0
"Cook, Tyler","Jackson, Frank",31.0,DET,10.0,41.0
"Cook, Tyler","Jackson, Josh",24.0,DET,29.0,53.0
"Cook, Tyler","Joseph, Cory",49.0,DET,28.0,77.0
"Cook, Tyler","Lee, Saben",122.0,DET,92.0,214.0
"Cook, Tyler","Okafor, Jahlil",12.0,DET,8.0,20.0
"Cook, Tyler","Plumlee, Mason",2.0,DET,0.0,2.0
"Cook, Tyler","Sirvydis, Deividas",8.0,DET,6.0,14.0
"Cook, Tyler","Smith Jr., Dennis",11.0,DET,4.0,15.0
"Cook, Tyler","Stewart, Isaiah",15.0,DET,13.0,28.0
"Cook, Tyler","Wright, Delon",1.0,DET,1.0,2.0
"Dorsey, Tyler","Adams, Jaylen",2.0,ATL,3.0,5.0
"Dorsey, Tyler","Anderson, Justin",7.0,ATL,4.0,11.0
"Dorsey, Tyler","Bazemore, Kent",2.0,ATL,6.0,8.0
"Dorsey, Tyler","Bembry, DeAndre'",21.0,ATL,26.0,47.0
"Dorsey, Tyler","Carter, Vince",14.0,ATL,21.0,35.0
"Dorsey, Tyler","Collins, John",12.0,ATL,14.0,26.0
"Dorsey, Tyler","Dedmon, Dewayne",7.0,ATL,16.0,23.0
"Dorsey, Tyler","Hamilton, Daniel",9.0,ATL,8.0,17.0
"Dorsey, Tyler","Huerter, Kevin",12.0,ATL,14.0,26.0
"Dorsey, Tyler","Len, Alex",13.0,ATL,19.0,32.0
"Dorsey, Tyler","Lin, Jeremy",36.0,ATL,31.0,67.0
"Dorsey, Tyler","Plumlee, Miles",3.0,ATL,6.0,9.0
"Dorsey, Tyler","Poythress, Alex",6.0,ATL,7.0,13.0
"Dorsey, Tyler","Prince, Taurean",3.0,ATL,5.0,8.0
"Dorsey, Tyler","Spellman, Omari",14.0,ATL,22.0,36.0
"Dorsey, Tyler","Young, Trae",24.0,ATL,30.0,54.0
"Dorsey, Tyler","Bradley, Avery",3.0,MEM,5.0,8.0
"Dorsey, Tyler","Caboclo, Bruno",44.0,MEM,57.0,101.0
"Dorsey, Tyler","Carter, Jevon",18.0,MEM,33.0,51.0
"Dorsey, Tyler","Conley, Mike",36.0,MEM,43.0,79.0
"Dorsey, Tyler","Holiday, Justin",47.0,MEM,43.0,90.0
"Dorsey, Tyler","Miles, CJ",9.0,MEM,6.0,15.0
"Dorsey, Tyler","Noah, Joakim",13.0,MEM,11.0,24.0
"Dorsey, Tyler","Parsons, Chandler",28.0,MEM,47.0,75.0
"Dorsey, Tyler","Rabb, Ivan",40.0,MEM,50.0,90.0
"Dorsey, Tyler","Valanciunas, Jonas",60.0,MEM,67.0,127.0
"Dorsey, Tyler","Washburn, Julian",10.0,MEM,11.0,21.0
"Dorsey, Tyler","Watanabe, Yuta",7.0,MEM,6.0,13.0
"Dorsey, Tyler","Wright, Delon",92.0,MEM,137.0,229.0
"Dorsey, Tyler","Zeller, Tyler",11.0,MEM,7.0,18.0
"Ennis, Tyler","Antetokounmpo, Giannis",80.0,MIL,87.0,167.0
"Ennis, Tyler","Bayless, Jerryd",89.0,MIL,59.0,148.0
"Ennis, Tyler","Carter-Williams, Michael",21.0,MIL,21.0,42.0
"Ennis, Tyler","Dudley, Jared",66.0,MIL,103.0,169.0
"Ennis, Tyler","Gutierrez, Jorge",19.0,MIL,18.0,37.0
"Ennis, Tyler","Henson, John",51.0,MIL,53.0,104.0
"Ennis, Tyler","Ilyasova, Ersan",61.0,MIL,96.0,157.0
"Ennis, Tyler","Johnson, Chris",17.0,MIL,17.0,34.0
"Ennis, Tyler","Mayo, O.J.",52.0,MIL,39.0,91.0
"Ennis, Tyler","Middleton, Khris",86.0,MIL,65.0,151.0
"Ennis, Tyler","O'Bryant III, Johnny",19.0,MIL,48.0,67.0
"Ennis, Tyler","Pachulia, Zaza",35.0,MIL,42.0,77.0
"Ennis, Tyler","Plumlee, Miles",29.0,MIL,53.0,82.0
"Ennis, Tyler","Antetokounmpo, Giannis",80.0,MIL,87.0,167.0
"Ennis, Tyler","Bayless, Jerryd",89.0,MIL,59.0,148.0
"Ennis, Tyler","Carter-Williams, Michael",21.0,MIL,21.0,42.0
"Ennis, Tyler","Dudley, Jared",66.0,MIL,103.0,169.0
"Ennis, Tyler","Gutierrez, Jorge",19.0,MIL,18.0,37.0
"Ennis, Tyler","Henson, John",51.0,MIL,53.0,104.0
"Ennis, Tyler","Ilyasova, Ersan",61.0,MIL,96.0,157.0
"Ennis, Tyler","Johnson, Chris",17.0,MIL,17.0,34.0
"Ennis, Tyler","Mayo, O.J.",52.0,MIL,39.0,91.0
"Ennis, Tyler","Middleton, Khris",86.0,MIL,65.0,151.0
"Ennis, Tyler","O'Bryant III, Johnny",19.0,MIL,48.0,67.0
"Ennis, Tyler","Pachulia, Zaza",35.0,MIL,42.0,77.0
"Ennis, Tyler","Plumlee, Miles",29.0,MIL,53.0,82.0
"Ennis, Tyler","Anderson, Ryan",18.0,HOU,21.0,39.0
"Ennis, Tyler","Ariza, Trevor",10.0,HOU,18.0,28.0
"Ennis, Tyler","Beverley, Patrick",0.0,HOU,1.0,1.0
"Ennis, Tyler","Brewer, Corey",28.0,HOU,35.0,63.0
"Ennis, Tyler","Brown, Bobby",27.0,HOU,14.0,41.0
"Ennis, Tyler","Capela, Clint",35.0,HOU,69.0,104.0
"Ennis, Tyler","Dekker, Sam",62.0,HOU,88.0,150.0
"Ennis, Tyler","Gordon, Eric",77.0,HOU,29.0,106.0
"Ennis, Tyler","Harden, James",6.0,HOU,3.0,9.0
"Ennis, Tyler","Harrell, Montrezl",50.0,HOU,67.0,117.0
"Ennis, Tyler","McDaniels, KJ",18.0,HOU,20.0,38.0
"Ennis, Tyler",Nene,23.0,HOU,30.0,53.0
"Ennis, Tyler","Onuaku, Chinanu",6.0,HOU,6.0,12.0
"Ennis, Tyler","Wiltjer, Kyle",20.0,HOU,27.0,47.0
"Ennis, Tyler","Black, Tarik",49.0,LAL,92.0,141.0
"Ennis, Tyler","Brewer, Corey",84.0,LAL,70.0,154.0
"Ennis, Tyler","Clarkson, Jordan",111.0,LAL,73.0,184.0
